well_id,latitude,longitude,depth,depth_m,yield_rate,status,well_type
NZ-2721,-43.1423488889864,173.35305297379634,59.34084009773536,59.34084009773536,2.2021870449622973,Active,Stock
NZ-2722,-43.31736209448447,172.96463706440593,96.03528344720306,96.03528344720306,2.130656216443283,Monitoring,Stock
NZ-2723,-43.31564471391143,171.74841660435283,174.58055068908547,174.58055068908547,23.589894415076973,Active,Irrigation
NZ-2724,-43.54181036187861,171.45010303070367,78.0421624350085,78.0421624350085,3.266068861877437,Inactive,Industrial
NZ-2725,-43.54471779444212,172.48678472954592,169.2209938699765,169.2209938699765,18.761118165613617,Active,Irrigation
NZ-2726,-43.25037457661415,172.4562619231391,59.98809052611967,59.98809052611967,7.3160537814130056,Active,Domestic
NZ-2727,-43.90902330616144,172.52206515630297,118.83140818090388,118.83140818090388,16.333991235422214,Active,Stock
NZ-2728,-44.344010403104704,171.22964980109188,372.2453453905265,372.2453453905265,17.463698919329396,Active,Irrigation
NZ-2729,-42.3250760796737,171.98363172945938,101.82622606781776,101.82622606781776,21.115037101935187,Active,Domestic
NZ-2730,-42.907209739089026,172.79494276746908,135.21796277199383,135.21796277199383,2.6407983858986483,Monitoring,Irrigation
NZ-2731,-44.01113153826579,171.26388924853862,150.85409092726937,150.85409092726937,19.642931348291686,Inactive,Monitoring
NZ-2732,-43.583529728821574,172.6367519856961,137.66749392358716,137.66749392358716,5.288002599169157,Active,Irrigation
NZ-2733,-44.05514973987049,171.21402936001317,141.74735091113124,141.74735091113124,10.337952862188788,Active,Domestic
NZ-2734,-43.32448712659936,171.6216857994357,406.11327518574643,406.11327518574643,24.170384944399835,Active,Domestic
NZ-2735,-43.34532789728733,171.61955020407487,167.2547069213803,167.2547069213803,6.627499876923156,Active,Stock
NZ-2736,-43.20125306513058,173.25567680811596,47.56979465651373,47.56979465651373,2.607433139182805,Monitoring,Stock
NZ-2737,-43.37878468917169,172.910555786072,53.27327357562166,53.27327357562166,13.007080615331644,Active,Stock
NZ-2738,-42.97438263430568,173.17353378763528,111.94475150009518,111.94475150009518,15.216491735718977,Active,Monitoring
NZ-2739,-44.10540439696352,172.7695287141379,113.71442600476833,113.71442600476833,11.76179171068205,Monitoring,Irrigation
NZ-2740,-43.34648834559993,173.02872777743974,39.908945611977565,39.908945611977565,1.563672551831301,Active,Irrigation
NZ-2741,-44.0863332300189,172.20649801271725,76.48760422779813,76.48760422779813,6.322132441060797,Active,Monitoring
NZ-2742,-43.74901842270183,172.31478108208267,61.66656951589222,61.66656951589222,8.415330457259268,Active,Domestic
NZ-2743,-43.81527991903399,172.49619748410117,65.36480925613012,65.36480925613012,2.6863567793373857,Abandoned,Domestic
NZ-2744,-43.902888118105196,172.03386154139562,135.0867904922638,135.0867904922638,0.5104331095342738,Monitoring,Irrigation
NZ-2745,-44.139458787096125,171.30402506012044,145.024041398549,145.024041398549,24.65928056044908,Monitoring,Monitoring
NZ-2746,-43.704154352535056,172.40667041248184,139.93760777668402,139.93760777668402,7.248430605225852,Active,Domestic
NZ-2747,-43.43289660439626,172.7222933219455,131.17452940498913,131.17452940498913,10.704690882263245,Active,Irrigation
NZ-2748,-43.56115551240199,172.6079202320016,75.18097151730409,75.18097151730409,9.075679480775538,Active,Irrigation
NZ-2749,-43.30213905582764,172.91788130126562,57.62417448070799,57.62417448070799,4.363177832654935,Active,Irrigation
NZ-2750,-44.45005609630118,171.08666193841367,190.721998653288,190.721998653288,25.191386994317114,Active,Stock
NZ-2751,-44.818241944035904,173.89696130788363,63.68136751662484,63.68136751662484,12.43720293169,Active,Stock
NZ-2752,-42.67911588563382,173.8986849518631,86.36707929069486,86.36707929069486,0.32750156909905304,Monitoring,Irrigation
NZ-2753,-44.29441049789002,170.95663706473042,89.4347900125704,89.4347900125704,5.667449451812399,Monitoring,Stock
NZ-2754,-43.26958306967396,171.6929295669658,118.66215501530277,118.66215501530277,3.494518718510376,Monitoring,Stock
NZ-2755,-44.04711821438608,172.09041131301785,79.26920446800466,79.26920446800466,3.4350721608549764,Active,Domestic
NZ-2756,-43.63673068884311,172.6648670450776,52.675605071487425,52.675605071487425,1.0858272511805511,Active,Domestic
NZ-2757,-42.33888432058225,174.0696752393075,108.21445857361667,108.21445857361667,6.186158576707632,Abandoned,Domestic
NZ-2758,-43.30117345466428,171.5706674380899,229.66070364608225,229.66070364608225,5.383742360580864,Active,Irrigation
NZ-2759,-43.069048094777365,172.34977949889273,85.21614481503953,85.21614481503953,3.258273638700079,Inactive,Domestic
NZ-2760,-43.350003550256574,172.49741783824524,54.66202948245968,54.66202948245968,1.2166396769676673,Active,Domestic
NZ-2761,-43.68576565047514,172.37854005607866,81.46941235158586,81.46941235158586,18.34043974083259,Active,Stock
NZ-2762,-43.189172101643294,172.5321366719303,111.1450801776101,111.1450801776101,6.6302679899834915,Active,Irrigation
NZ-2763,-43.09373932525653,172.7227064673741,80.84927809617868,80.84927809617868,2.5776614388800354,Active,Monitoring
NZ-2764,-44.317753308790856,171.25647254727085,174.11307476276167,174.11307476276167,16.29703317356293,Active,Domestic
NZ-2765,-44.293910570987556,171.26877853112165,231.02133601690008,231.02133601690008,9.845883527627066,Active,Domestic
NZ-2766,-44.363681275861744,171.18407747200501,202.48152718001603,202.48152718001603,9.567716610687343,Active,Domestic
NZ-2767,-43.09367013937318,172.50287337048312,103.57821989427254,103.57821989427254,2.5907746282511908,Inactive,Monitoring
NZ-2768,-43.28013147993231,172.29033810043808,51.44210553608016,51.44210553608016,5.111784470106746,Inactive,Domestic
NZ-2769,-43.37785552603627,171.78200583768384,152.29795641018092,152.29795641018092,4.750147829032774,Active,Irrigation
NZ-2770,-42.84463520550095,172.76332195947694,93.37116809380232,93.37116809380232,3.9731723462430177,Inactive,Domestic
NZ-2771,-43.31788761949625,172.6660541748157,72.81056796448789,72.81056796448789,3.015775805892109,Active,Monitoring
NZ-2772,-44.599431608281535,171.7438113242966,106.47605216610785,106.47605216610785,4.297989405064418,Active,Irrigation
NZ-2773,-42.96900832249498,172.8852230861457,106.62171729068724,106.62171729068724,5.418248903454013,Inactive,Domestic
NZ-2774,-43.72251549461425,171.8418380002026,213.81085178337895,213.81085178337895,10.239643499809507,Active,Irrigation
NZ-2775,-44.93780111056177,172.24337027532718,83.62107249679008,83.62107249679008,6.733109024717308,Active,Irrigation
NZ-2776,-44.60567912050225,171.90877482226256,122.12615652680395,122.12615652680395,9.452399676305669,Monitoring,Monitoring
NZ-2777,-44.406438155572204,171.1635142921051,122.10517195416716,122.10517195416716,10.729061476783718,Active,Irrigation
NZ-2778,-44.85336758599251,172.79712205698112,77.42747221556209,77.42747221556209,0.8816154542618829,Active,Irrigation
NZ-2779,-43.56930391016322,172.27412500289552,116.91568420383632,116.91568420383632,5.490624722984231,Inactive,Irrigation
NZ-2780,-43.288270531535645,172.89815512645026,111.15682635762569,111.15682635762569,14.41615634665217,Active,Irrigation
NZ-2781,-43.37987710358187,171.86163244389516,96.60712308326403,96.60712308326403,20.317451068373934,Inactive,Domestic
NZ-2782,-44.11512910984269,171.26113288757665,208.85659081575562,208.85659081575562,13.003040184907839,Active,Domestic
NZ-2783,-43.86282959080045,172.42743122848046,24.416124045429655,24.416124045429655,5.0790313542153696,Active,Industrial
NZ-2784,-43.320325658052845,172.85018011082767,203.96351384350942,203.96351384350942,9.880963023068679,Monitoring,Irrigation
NZ-2785,-43.6874985072386,172.45831140432244,118.98674771646304,118.98674771646304,6.11283080261464,Inactive,Irrigation
NZ-2786,-42.932515484634884,173.07049498105852,155.21942252713924,155.21942252713924,4.276079254499482,Active,Monitoring
NZ-2787,-43.22176650244588,172.87108406218474,174.90411801055598,174.90411801055598,13.153879631705271,Active,Stock
NZ-2788,-42.50891708672776,173.41603929062757,77.09389489320199,77.09389489320199,4.20543164595951,Active,Irrigation
NZ-2789,-43.777520974017655,172.13710139495504,116.75739069993776,116.75739069993776,1.5903687179172838,Inactive,Domestic
NZ-2790,-43.84165617432698,172.42304866609024,40.230237080790246,40.230237080790246,6.195203485354915,Monitoring,Monitoring
NZ-2791,-43.39696991122974,172.65646093160623,115.57990508744464,115.57990508744464,9.077814433012357,Active,Irrigation
NZ-2792,-43.55717712583629,172.48895908700928,153.69532113581093,153.69532113581093,8.642402888784916,Active,Domestic
NZ-2793,-42.69639388698978,172.11553682062737,169.31855835752043,169.31855835752043,5.856773377082158,Active,Domestic
NZ-2794,-44.01829572267481,174.1251242136774,85.6076578506452,85.6076578506452,6.6845488022411335,Monitoring,Stock
NZ-2795,-44.323484052551365,172.26158148763136,131.4311800605767,131.4311800605767,5.197136827654106,Inactive,Monitoring
NZ-2796,-43.248777929063124,172.71430143017082,59.94012407552499,59.94012407552499,1.0574224888338686,Abandoned,Irrigation
NZ-2797,-43.31721769796863,172.53090951080773,82.85176164507446,82.85176164507446,12.104827057505494,Active,Irrigation
NZ-2798,-43.851979254223174,172.45366177857764,38.05589473596093,38.05589473596093,3.323139080560412,Active,Irrigation
NZ-2799,-43.226989934709216,172.95631517291804,85.57150494181039,85.57150494181039,15.528966053750805,Abandoned,Irrigation
NZ-2800,-43.34103526248526,172.89740255612475,99.79703401187301,99.79703401187301,1.873364141952883,Active,Monitoring
NZ-2801,-44.19340042190553,171.1854807605657,259.7377455524403,259.7377455524403,16.484163089953896,Inactive,Stock
NZ-2802,-43.597454985733236,172.7596661851633,208.5183511543657,208.5183511543657,12.443166316616855,Active,Stock
NZ-2803,-43.32400291043711,171.70800591022106,118.80533299176535,118.80533299176535,13.467869383642658,Abandoned,Industrial
NZ-2804,-43.75991435647535,172.27260390833396,52.77606228791805,52.77606228791805,0.12146460697104385,Active,Domestic
NZ-2805,-43.83811280306471,172.4653941595095,107.50076090238478,107.50076090238478,9.031218292669237,Inactive,Domestic
NZ-2806,-42.32296088249572,171.38134666600106,54.53822113325337,54.53822113325337,1.5446503969425114,Active,Domestic
NZ-2807,-42.2356097800965,172.48754252429043,142.1326636915335,142.1326636915335,26.59929819298459,Active,Irrigation
NZ-2808,-43.71134308108699,172.30093964030178,94.39497600965966,94.39497600965966,6.074727765704045,Active,Domestic
NZ-2809,-44.324297399905134,171.28552539166824,181.1276061278084,181.1276061278084,7.351315559433623,Monitoring,Irrigation
NZ-2810,-42.96034088396272,172.4506317201367,111.33601974837903,111.33601974837903,5.679532409926557,Active,Irrigation
NZ-2811,-43.54930478237464,171.9226992327021,153.84795435927055,153.84795435927055,5.898929563968492,Active,Domestic
NZ-2812,-42.92923373046988,172.4256424896176,138.42834793388647,138.42834793388647,5.178017354096127,Active,Industrial
NZ-2813,-43.21331071155563,172.4811748696969,97.84591039977454,97.84591039977454,2.9813490694385694,Monitoring,Irrigation
NZ-2814,-43.89753797064483,172.00609152459646,64.6478247857609,64.6478247857609,15.174173925315458,Active,Irrigation
NZ-2815,-44.01296468681232,173.03404021952042,94.92374104634287,94.92374104634287,2.4759102065461653,Active,Stock
NZ-2816,-43.350725190983376,172.89175575055532,69.4379591839534,69.4379591839534,18.024891249549533,Active,Monitoring
NZ-2817,-42.299966780245086,174.0069538141751,73.23122560765518,73.23122560765518,3.6778560673350187,Active,Stock
NZ-2818,-42.21959843655876,171.69140603512503,176.17704511740305,176.17704511740305,7.703799053006775,Abandoned,Irrigation
NZ-2819,-44.09362537058986,171.39544575137592,52.87542507406372,52.87542507406372,9.750402043809796,Active,Irrigation
NZ-2820,-43.48951966267542,171.90526377466975,124.70390337143334,124.70390337143334,9.285611319853073,Abandoned,Irrigation
NZ-2821,-43.84805374865412,172.3184998349697,143.6033700138597,143.6033700138597,2.5421703098280073,Active,Domestic
NZ-2822,-43.179175905103115,173.0681688919269,52.222608915896096,52.222608915896096,2.078486410931625,Monitoring,Irrigation
NZ-2823,-44.11488005799344,171.176778749203,165.5635443889129,165.5635443889129,9.177571114397251,Inactive,Domestic
NZ-2824,-43.08581452739673,172.76166926154968,242.39304350036264,242.39304350036264,9.333900524531238,Active,Irrigation
NZ-2825,-44.979230251362424,171.88472202187123,170.45612863842234,170.45612863842234,2.3048761277131664,Active,Irrigation
NZ-2826,-43.80423991058949,172.44497900473758,120.71813675262108,120.71813675262108,1.946935834775102,Inactive,Domestic
NZ-2827,-44.399359489170806,171.29651535297685,82.02032129002889,82.02032129002889,14.673458534078902,Monitoring,Irrigation
NZ-2828,-43.415285711735564,172.54595644989192,89.55956984148375,89.55956984148375,3.3254594300697633,Active,Domestic
NZ-2829,-42.887833394571715,172.6947842087888,159.983125810677,159.983125810677,15.14806802404611,Active,Irrigation
NZ-2830,-43.71826209323788,171.75618869153877,199.1133159407013,199.1133159407013,21.439038046709204,Monitoring,Stock
NZ-2831,-43.61119895010568,172.44607064972234,40.707304343827644,40.707304343827644,4.526179233775181,Inactive,Monitoring
NZ-2832,-42.459482780128226,173.85060644384555,61.098981373207444,61.098981373207444,3.25692513402155,Monitoring,Domestic
NZ-2833,-43.32295888104675,172.8860779089671,133.04546111650532,133.04546111650532,12.665539618715258,Active,Irrigation
NZ-2834,-43.107874570198355,172.81029639309202,64.02043067905792,64.02043067905792,10.63929227747819,Active,Monitoring
NZ-2835,-43.3727213279084,172.87942997235965,34.888302360185676,34.888302360185676,10.173961369641093,Active,Irrigation
NZ-2836,-43.076761847673204,172.7298777464243,97.26302688151277,97.26302688151277,1.4735500121690068,Active,Irrigation
NZ-2837,-44.41827843918206,171.18776918052168,126.98349944426404,126.98349944426404,17.659750680090553,Active,Domestic
NZ-2838,-43.70738258741749,171.94922806088195,55.52695456858152,55.52695456858152,4.23759950297244,Active,Stock
NZ-2839,-44.132569775724235,171.44736770096776,163.6577453727078,163.6577453727078,16.909683264189685,Active,Domestic
NZ-2840,-43.60416208354581,171.93731581348413,175.34000885669784,175.34000885669784,35.88120085718046,Active,Domestic
NZ-2841,-43.37707791970236,172.4195580883827,145.66548312135527,145.66548312135527,27.5231112738021,Active,Stock
NZ-2842,-43.45721793358552,172.6692068715352,80.9423304615994,80.9423304615994,8.072885407216148,Active,Irrigation
NZ-2843,-43.36211796483352,172.49925768772937,78.52501436198581,78.52501436198581,5.888735488299733,Active,Monitoring
NZ-2844,-44.02750571285415,171.4433540655025,238.5726997960019,238.5726997960019,17.03322708941389,Active,Domestic
NZ-2845,-44.05688027409561,171.3542507296654,231.28187461989432,231.28187461989432,15.974073303699159,Active,Irrigation
NZ-2846,-43.648047321296495,172.29712603944841,145.25664841909622,145.25664841909622,6.682066480368797,Active,Irrigation
NZ-2847,-43.892271365527634,173.54641179162175,62.770178154978666,62.770178154978666,13.411721801760091,Active,Stock
NZ-2848,-43.9031642212887,171.36318129903958,323.95209629530746,323.95209629530746,5.046391263225422,Active,Irrigation
NZ-2849,-43.3838800267676,171.48683299736118,192.67425822658197,192.67425822658197,0.634065417740955,Active,Irrigation
NZ-2850,-44.48617579475469,172.1024066982341,159.71091718878378,159.71091718878378,8.061899279142729,Active,Irrigation
NZ-2851,-43.7663800912656,172.42708155022703,38.54667904016082,38.54667904016082,6.624166644623566,Active,Domestic
NZ-2852,-43.845147602620195,172.67492926600136,146.62764171081218,146.62764171081218,4.018899716233751,Monitoring,Irrigation
NZ-2853,-43.53738580664915,171.8998062125612,134.68626589724053,134.68626589724053,12.381086175490621,Active,Domestic
NZ-2854,-43.44572050921628,172.6167419120198,94.79114636948691,94.79114636948691,15.359387612798669,Active,Domestic
NZ-2855,-43.35694425639747,172.96457053128634,109.27817040303466,109.27817040303466,14.681566967525498,Active,Monitoring
NZ-2856,-43.58697592917112,171.87111437181804,205.69984011165099,205.69984011165099,3.2835970819871747,Active,Domestic
NZ-2857,-43.8467344329301,173.92204245873958,200.81624251872964,200.81624251872964,3.1906565177650985,Active,Irrigation
NZ-2858,-43.55775873613135,173.28321059053786,62.337842588850314,62.337842588850314,2.4133539680811977,Active,Stock
NZ-2859,-42.87466726233179,173.06191146176866,83.77262574863931,83.77262574863931,5.502062923906701,Active,Monitoring
NZ-2860,-44.27509573653794,171.312567553899,200.34438705919067,200.34438705919067,5.1052161935878795,Inactive,Industrial
NZ-2861,-43.972794955491814,171.28330712209538,195.54882299600067,195.54882299600067,6.817666973105469,Active,Stock
NZ-2862,-42.74442296871807,173.33727459480374,35.48701490301876,35.48701490301876,3.3806182630280817,Active,Irrigation
NZ-2863,-43.116937085343565,173.70814567033202,171.73448257528327,171.73448257528327,6.698431214889347,Active,Monitoring
NZ-2864,-43.774064328495214,171.9199408911014,109.79877850477166,109.79877850477166,11.446537486575544,Active,Irrigation
NZ-2865,-42.986284500617685,173.0321587026506,137.76940140992107,137.76940140992107,5.155880325893903,Active,Monitoring
NZ-2866,-44.500650293964874,172.71563408030966,70.22535672842568,70.22535672842568,6.565555741295814,Monitoring,Irrigation
NZ-2867,-44.1796114562539,171.3055885921137,50.99700006013995,50.99700006013995,10.15782417394057,Active,Irrigation
NZ-2868,-43.38690493658369,172.13755220853662,93.20744104278461,93.20744104278461,2.4163624485160904,Active,Stock
NZ-2869,-43.87904449196145,172.21442133462457,59.33806157978458,59.33806157978458,4.086428213068453,Active,Monitoring
NZ-2870,-43.409695301517985,173.2304782381415,115.62123237836099,115.62123237836099,7.951459483545356,Active,Industrial
NZ-2871,-44.34337785785516,171.2220115429912,288.57237791070287,288.57237791070287,27.400526079220473,Active,Domestic
NZ-2872,-43.89118726350433,172.42286565375588,164.10736164982978,164.10736164982978,10.31218960757474,Active,Domestic
NZ-2873,-43.35193170087839,172.50372848065115,75.99141459734761,75.99141459734761,6.951527214006445,Active,Domestic
NZ-2874,-43.17005747861591,172.52764592214976,67.55606846398081,67.55606846398081,8.272688330798717,Active,Monitoring
NZ-2875,-43.53549653864765,171.96658041388753,258.4372792162231,258.4372792162231,25.15079266536812,Active,Irrigation
NZ-2876,-42.34082759488312,171.18196625739148,191.44887533295793,191.44887533295793,7.292867892494025,Active,Domestic
NZ-2877,-43.06350180449356,172.7574240073092,33.76680390258684,33.76680390258684,2.7906844952968117,Active,Stock
NZ-2878,-43.429666805498286,171.88723796739018,193.1790064848409,193.1790064848409,3.7922728548860682,Active,Monitoring
NZ-2879,-43.468993481154925,172.99450626751627,87.3630180577578,87.3630180577578,3.3119985635232694,Active,Monitoring
NZ-2880,-42.80065720956543,172.90359987725785,160.20765831289552,160.20765831289552,3.0743759616455666,Active,Domestic
NZ-2881,-43.90508297364095,172.2778793349287,135.4301069768238,135.4301069768238,7.493299541830084,Inactive,Irrigation
NZ-2882,-43.13689162928758,172.65576144162284,50.578529896147664,50.578529896147664,3.3375389481663866,Active,Industrial
NZ-2883,-44.10757816807171,171.3503067185944,184.04507091968847,184.04507091968847,10.057561994467555,Active,Industrial
NZ-2884,-43.10150937836799,172.80514681671772,144.7887942770837,144.7887942770837,16.990037181818497,Inactive,Domestic
NZ-2885,-44.229987312765005,171.3202730177519,257.6554334464347,257.6554334464347,2.7428642160909544,Active,Domestic
NZ-2886,-42.870454030465815,172.5948229939787,81.10525302181563,81.10525302181563,6.9819948068245585,Active,Irrigation
NZ-2887,-43.4759631748021,171.8206268887038,142.25259023278798,142.25259023278798,7.475521532057957,Active,Stock
NZ-2888,-43.131903220224544,172.3918530958671,88.81938448975475,88.81938448975475,17.637088944185543,Active,Monitoring
NZ-2889,-44.22052864903615,171.25148658410586,384.1500725576504,384.1500725576504,12.715910321179818,Monitoring,Stock
NZ-2890,-43.46231512725784,171.80430955893945,205.36798031736214,205.36798031736214,13.27515585412341,Active,Industrial
NZ-2891,-43.59453791420851,172.56207648646898,131.55291824736628,131.55291824736628,3.3257157740656753,Abandoned,Domestic
NZ-2892,-44.17310071069594,171.5865659084291,71.88535133863549,71.88535133863549,0.9688421198134506,Active,Stock
NZ-2893,-43.72547932339782,171.91991719015755,124.06198824851434,124.06198824851434,7.557653917236757,Inactive,Irrigation
NZ-2894,-43.88857005412106,173.92903604491076,142.19912465037646,142.19912465037646,2.6649266818774375,Abandoned,Irrigation
NZ-2895,-44.08129889140495,171.31469392940406,132.70393055263347,132.70393055263347,3.5375129528077114,Active,Stock
NZ-2896,-44.08073363817762,173.69188930600592,54.7014941105611,54.7014941105611,1.1271407831250042,Active,Irrigation
NZ-2897,-43.17493655984243,171.68929643607743,257.2091828875059,257.2091828875059,8.41294358912678,Active,Domestic
NZ-2898,-43.78330259680492,172.11224161435064,103.8423161910604,103.8423161910604,13.615841483722361,Active,Irrigation
NZ-2899,-43.82337791213868,172.43245813798674,73.16682632474637,73.16682632474637,10.913922955527005,Active,Domestic
NZ-2900,-43.01101274031969,173.81470558307254,91.05993753788385,91.05993753788385,5.800889406653582,Abandoned,Stock
NZ-2901,-43.77599843947409,172.39086644922685,141.8316132617564,141.8316132617564,1.9187098814923564,Active,Domestic
NZ-2902,-43.3057394267324,173.0637934784079,65.19226849109556,65.19226849109556,22.3280306109198,Inactive,Irrigation
NZ-2903,-43.367452334423696,172.9834237555798,123.14338696999896,123.14338696999896,12.528633798805583,Active,Industrial
NZ-2904,-43.79439802151992,172.34036394538379,76.22725671687198,76.22725671687198,3.1891928609742717,Active,Monitoring
NZ-2905,-42.88701085480833,172.78315472949683,143.99519491432397,143.99519491432397,9.8713498156351,Inactive,Stock
NZ-2906,-44.133824898230344,171.33608060951886,233.66139894973162,233.66139894973162,21.237819149197744,Active,Domestic
NZ-2907,-43.42669102558959,171.77347434411956,56.56974877575956,56.56974877575956,6.316850079178458,Monitoring,Irrigation
NZ-2908,-43.31041167811205,171.57274980279203,71.94499919891338,71.94499919891338,14.964557699346866,Active,Stock
NZ-2909,-43.5632050691774,172.63475807470667,121.59427851596274,121.59427851596274,13.066679747377817,Abandoned,Irrigation
NZ-2910,-43.12309198454283,173.67840625131453,136.19677474530167,136.19677474530167,2.6769688361815467,Active,Irrigation
NZ-2911,-43.26596438060601,171.7037625817434,153.29791326089793,153.29791326089793,5.3819734840363544,Active,Stock
NZ-2912,-43.2661898339437,172.95834410996287,35.01704543210546,35.01704543210546,7.747350966199529,Abandoned,Stock
NZ-2913,-42.11625760962294,173.6280340000957,100.85421895462318,100.85421895462318,1.1460936856806585,Active,Domestic
NZ-2914,-42.87248461594853,172.40720289316357,76.42271204210157,76.42271204210157,6.925096168315039,Active,Irrigation
NZ-2915,-43.57008266785128,171.7471189684071,106.8735383452455,106.8735383452455,11.940666537209315,Active,Domestic
NZ-2916,-43.817008883369155,171.4401994357175,108.34816515580297,108.34816515580297,5.637451831653406,Monitoring,Irrigation
NZ-2917,-43.030148703468605,172.63091711264443,83.42279714934133,83.42279714934133,16.796140310580938,Monitoring,Domestic
NZ-2918,-43.51909485692196,171.73236377838256,96.30034032656386,96.30034032656386,19.830266303452277,Active,Irrigation
NZ-2919,-44.939818461048496,172.7425307770108,100.73621449241729,100.73621449241729,8.4428963068067,Active,Stock
NZ-2920,-43.52127454725942,171.7116809288391,322.07269576328787,322.07269576328787,32.96688531421933,Monitoring,Stock
NZ-2921,-43.3440406969857,172.2607181131422,96.34648118616596,96.34648118616596,2.4096613830664015,Active,Stock
NZ-2922,-43.75626710144107,172.12495729719046,34.1877629374137,34.1877629374137,2.1499940173027317,Active,Industrial
NZ-2923,-43.304339502652034,172.9801756511623,70.04450596881694,70.04450596881694,15.73271483863819,Inactive,Domestic
NZ-2924,-43.77121952563826,172.2613415259594,64.60224047065695,64.60224047065695,0.9446427818640724,Active,Irrigation
NZ-2925,-43.678765520384665,171.83051228891838,295.11130987404107,295.11130987404107,13.984747957664233,Active,Irrigation
NZ-2926,-43.1104820528098,172.4460624001538,94.29001722501441,94.29001722501441,0.7665686394184112,Monitoring,Irrigation
NZ-2927,-43.664848439991054,172.40599523703534,115.29477251069663,115.29477251069663,6.235246474389019,Inactive,Monitoring
NZ-2928,-44.10808331719633,171.22929733831305,335.9084858815389,335.9084858815389,1.1205911975166447,Monitoring,Domestic
NZ-2929,-43.579320112861225,171.88188400288212,298.7796977829429,298.7796977829429,35.51805850302905,Active,Stock
NZ-2930,-43.536126610201144,172.95607325969084,84.36837879383125,84.36837879383125,8.41285658746653,Active,Domestic
NZ-2931,-43.51955453081505,173.54330136709666,37.58421542786846,37.58421542786846,4.022781570833282,Monitoring,Stock
NZ-2932,-43.7333731392381,172.5639537506572,67.30693847035083,67.30693847035083,10.835476178037657,Active,Stock
NZ-2933,-43.13007977467867,171.4745434090665,225.2887805218651,225.2887805218651,14.150642205908088,Active,Irrigation
NZ-2934,-43.51415732321187,171.53869860594824,203.7516219985037,203.7516219985037,23.384828544947204,Inactive,Domestic
NZ-2935,-42.64714720152597,174.03061800011588,51.166278460519905,51.166278460519905,5.617736961733004,Active,Stock
NZ-2936,-43.54786127739577,171.86537966954137,125.9127913953128,125.9127913953128,0.654294600343534,Monitoring,Stock
NZ-2937,-43.59936246661204,171.7323493236345,254.78045171956927,254.78045171956927,6.795016747792158,Monitoring,Domestic
NZ-2938,-44.258258378822404,171.2352367273026,199.63598648606526,199.63598648606526,13.996453880351948,Active,Stock
NZ-2939,-43.91966070420203,171.39514319198943,228.68522094697755,228.68522094697755,16.17126828578004,Active,Irrigation
NZ-2940,-43.94469513943096,172.11325701048423,74.19143664638116,74.19143664638116,3.9108933449150505,Active,Irrigation
NZ-2941,-42.76621714394078,172.7327894039073,84.83767200374001,84.83767200374001,4.412819011818749,Abandoned,Irrigation
NZ-2942,-44.317302268358866,171.20496655151152,174.0848525427337,174.0848525427337,4.747494715432646,Active,Monitoring
NZ-2943,-44.0150530802484,171.24834996312367,147.49836838983748,147.49836838983748,7.470355401406668,Active,Irrigation
NZ-2944,-42.08453050461781,171.60071304338783,100.0508840294474,100.0508840294474,5.373954659789737,Inactive,Irrigation
NZ-2945,-44.837279911355985,172.29508434388094,76.63444024076804,76.63444024076804,2.7877004627761175,Active,Stock
NZ-2946,-43.85614729624239,172.1960105521258,66.6745812724474,66.6745812724474,12.950700200312134,Active,Domestic
NZ-2947,-43.95193718643649,173.79906997119858,62.171238033467944,62.171238033467944,5.447406699299923,Monitoring,Domestic
NZ-2948,-43.869941502520476,172.31358213635878,173.2034454276264,173.2034454276264,10.744278247090463,Active,Irrigation
NZ-2949,-42.228872961078736,171.85224654464375,57.655940590948475,57.655940590948475,10.629525580800964,Active,Domestic
NZ-2950,-43.43249910046759,172.50353555970216,86.2581180330799,86.2581180330799,9.632393922960393,Active,Monitoring
NZ-2951,-42.98753786807728,172.85729674144073,58.02268639541627,58.02268639541627,12.486203728304762,Active,Stock
NZ-2952,-42.32007148437027,173.78235518930282,80.70004775993644,80.70004775993644,1.4637388243721359,Inactive,Monitoring
NZ-2953,-43.92345316661557,171.342058164962,47.9504084659345,47.9504084659345,5.794695863599144,Monitoring,Stock
NZ-2954,-43.530177057528896,172.74744025066795,92.5071717344688,92.5071717344688,3.2257946662066326,Monitoring,Monitoring
NZ-2955,-43.311521401482004,172.47269235012786,48.079360913174504,48.079360913174504,5.66749826190465,Active,Irrigation
NZ-2956,-43.292547485809216,172.52528414431083,76.1354433845204,76.1354433845204,10.903705234055447,Monitoring,Monitoring
NZ-2957,-44.083975158690656,171.3018464082361,185.86652212572523,185.86652212572523,26.682754025924446,Active,Domestic
NZ-2958,-43.8375609838334,172.20084959501642,191.7037298996355,191.7037298996355,13.005856710012248,Active,Stock
NZ-2959,-43.35496732220947,172.2178319254399,72.89592871987553,72.89592871987553,7.76443504782131,Active,Stock
NZ-2960,-44.37593875021788,171.1097230292709,234.36260287469693,234.36260287469693,16.12541958870235,Active,Domestic
NZ-2961,-43.51085702285696,171.18679087618125,228.9586538570103,228.9586538570103,7.29501501650828,Active,Domestic
NZ-2962,-44.24834743292557,171.4384017666235,118.09721159304034,118.09721159304034,2.559682206144661,Active,Industrial
NZ-2963,-44.70541866006003,171.2293413059835,318.4427086638914,318.4427086638914,2.199269110826698,Active,Monitoring
